城市,日期,最高气温,最低气温,当日天气,风向,,  
海口,2022-06-30 星期四 ,33,26,多云,东北风 3级,,
海口,2022-07-01 星期五 ,29,23,小雨到中雨,西北风 3级,,
海口,2022-07-02 星期六 ,27,24,小雨到大雨,西风 3级,,
海口,2022-07-03 星期日 ,29,25,多云,东南风 2级,,
海口,2022-07-04 星期一 ,35,26,阴,北风 2级,,
海口,2022-07-05 星期二 ,34,26,小雨,东南风 2级,,
海口,2022-07-06 星期三 ,33,26,多云,东风 2级,,
海口,2022-07-07 星期四 ,32,26,多云,东风 1级,,
海口,2022-07-08 星期五 ,33,25,多云,东南风 2级,,
海口,2022-07-09 星期六 ,32,24,多云,东南风 2级,,
海口,2022-07-10 星期日 ,32,26,多云,东风 3级,,
海口,2022-07-11 星期一 ,33,26,晴,东南风 2级,,
海口,2022-07-12 星期二 ,33,26,晴,东风 2级,,
海口,2022-07-13 星期三 ,29,26,多云,东风 2级,,
海口,2022-07-14 星期四 ,32,26,多云,东南风 3级,,
海口,2022-07-15 星期五 ,33,26,多云,东南风 3级,,
海口,2022-07-16 星期六 ,33,26,阴到小雨,北风 2级,,
海口,2022-07-17 星期日 ,34,27,多云,东南风 2级,,
海口,2022-07-18 星期一 ,35,27,多云,东南风 3级,,
海口,2022-07-19 星期二 ,36,27,多云,东南风 2级,,
海口,2022-07-20 星期三 ,32,26,多云,东南风 3级,,
海口,2022-07-21 星期四 ,31,25,晴,东南风 2级,,
海口,2022-07-22 星期五 ,33,25,晴,南风 2级,,
海口,2022-07-23 星期六 ,33,26,晴,南风 3级,,
海口,2022-07-24 星期日 ,33,25,晴,南风 1级,,
海口,2022-07-25 星期一 ,35,26,晴,南风 2级,,
海口,2022-07-26 星期二 ,35,27,晴,南风 1级,,
海口,2022-07-27 星期三 ,34,26,晴,东南风 2级,,
海口,2022-07-28 星期四 ,34,26,晴,南风 2级,,
海口,2022-07-29 星期五 ,34,27,多云,南风 2级,,
海口,2022-07-30 星期六 ,34,26,多云,东南风 1级,,
海口,2022-07-31 星期日 ,35,26,晴,东南风 2级,,
海口,2022-08-01 星期一 ,35,27,多云,东南风 3级,,
海口,2022-08-02 星期二 ,35,27,多云,东北风 3级,,
海口,2022-08-03 星期三 ,34,27,多云,东南风 1级,,
海口,2022-08-04 星期四 ,31,26,小雨,南风 3级,,
海口,2022-08-05 星期五 ,33,26,多云,东南风 2级,,
海口,2022-08-06 星期六 ,28,25,多云,东南风 1级,,
海口,2022-08-07 星期日 ,32,26,小雨,东风 2级,,
海口,2022-08-08 星期一 ,31,25,中雨,东风 2级,,
海口,2022-08-09 星期二 ,30,26,小雨,东北风 3级,,
海口,2022-08-10 星期三 ,28,26,小雨,南风 3级,,
海口,2022-08-11 星期四 ,32,26,多云,东风 3级,,
海口,2022-08-12 星期五 ,32,25,中雨,西风 1级,,
海口,2022-08-13 星期六 ,32,24,多云,东南风 3级,,
海口,2022-08-14 星期日 ,33,25,多云,东南风 2级,,
海口,2022-08-15 星期一 ,33,26,多云,东南风 2级,,
海口,2022-08-16 星期二 ,32,25,多云,南风 1级,,
海口,2022-08-17 星期三 ,30,24,多云,西南风 3级,,
海口,2022-08-18 星期四 ,32,24,多云,西南风 1级,,
海口,2022-08-19 星期五 ,32,25,大雨,东风 2级,,
海口,2022-08-20 星期六 ,29,25,多云,东南风 1级,,
海口,2022-08-21 星期日 ,33,26,小雨,东南风 3级,,
海口,2022-08-22 星期一 ,34,25,多云,东南风 2级,,
海口,2022-08-23 星期二 ,34,25,多云,东风 3级,,
海口,2022-08-24 星期三 ,32,25,多云,北风 2级,,
海口,2022-08-25 星期四 ,28,23,暴雨,东南风 2级,,
海口,2022-08-26 星期五 ,33,25,多云,东南风 3级,,
海口,2022-08-27 星期六 ,34,25,多云,东南风 2级,,
海口,2022-08-28 星期日 ,34,25,多云,东风 2级,,
海口,2022-08-29 星期一 ,33,25,多云,东南风 2级,,
海口,2022-08-30 星期二 ,33,25,多云,东南风 1级,,
海口,2022-08-31 星期三 ,33,25,多云,南风 1级,,
海口,2022-09-01 星期四 ,34,25,多云,东南风 2级,,
海口,2022-09-02 星期五 ,32,26,多云,西南风 2级,,
海口,2022-09-03 星期六 ,33,25,雾,西北风 2级,,
海口,2022-09-04 星期日 ,34,26,多云,西北风 2级,,
海口,2022-09-05 星期一 ,33,24,多云,西北风 1级,,
海口,2022-09-06 星期二 ,33,26,多云,东南风 2级,,
海口,2022-09-07 星期三 ,31,25,中雨,东风 3级,,
海口,2022-09-08 星期四 ,27,26,大雨,东风 2级,,
海口,2022-09-09 星期五 ,29,25,小雨,东风 1级,,
海口,2022-09-10 星期六 ,33,24,多云,东南风 2级,,
海口,2022-09-11 星期日 ,33,24,多云,南风 2级,,
海口,2022-09-12 星期一 ,32,25,多云,西北风 3级,,
海口,2022-09-13 星期二 ,32,25,雾,西南风 1级,,
海口,2022-09-14 星期三 ,32,26,雾,西南风 1级,,
海口,2022-09-15 星期四 ,33,25,晴,南风 2级,,
海口,2022-09-16 星期五 ,33,25,雾,东南风 2级,,
海口,2022-09-17 星期六 ,34,25,多云,南风 2级,,
海口,2022-09-18 星期日 ,34,26,多云,南风 1级,,
海口,2022-09-19 星期一 ,33,25,多云,西南风 2级,,
海口,2022-09-20 星期二 ,32,24,多云,东风 2级,,
海口,2022-09-21 星期三 ,31,25,小雨,东风 2级,,
海口,2022-09-22 星期四 ,29,24,大雨,东风 2级,,
海口,2022-09-23 星期五 ,27,24,中雨,东南风 1级,,
海口,2022-09-24 星期六 ,31,25,多云,东风 3级,,
海口,2022-09-25 星期日 ,31,25,多云,东风 3级,,
海口,2022-09-26 星期一 ,31,24,多云,东风 2级,,
海口,2022-09-27 星期二 ,29,25,大雨,东风 3级,,
海口,2022-09-28 星期三 ,29,25,小雨,东风 2级,,
海口,2022-09-29 星期四 ,27,25,多云,东风 3级,,
海口,2022-09-30 星期五 ,30,25,多云,东风 3级,,
海口,2022-10-01 星期六 ,29,24,小雨,东南风 2级,,
海口,2022-10-02 星期日 ,31,24,多云,东南风 2级,,
海口,2022-10-03 星期一 ,30,24,多云,东风 2级,,
海口,2022-10-04 星期二 ,31,24,多云,东风 2级,,
海口,2022-10-05 星期三 ,31,24,多云,东风 3级,,
海口,2022-10-06 星期四 ,31,24,多云,东风 3级,,
海口,2022-10-07 星期五 ,26,24,暴雨,东风 1级,,
海口,2022-10-08 星期六 ,29,24,暴雨,东风 2级,,
海口,2022-10-09 星期日 ,30,23,多云,东北风 2级,,
海口,2022-10-10 星期一 ,25,22,多云,东北风 2级,,
海口,2022-10-11 星期二 ,27,22,晴,东风 2级,,
海口,2022-10-12 星期三 ,27,21,晴,东北风 1级,,
海口,2022-10-13 星期四 ,28,24,多云,东北风 2级,,
海口,2022-10-14 星期五 ,27,24,小雨,东风 3级,,
海口,2022-10-15 星期六 ,28,23,多云,东风 2级,,
海口,2022-10-16 星期日 ,29,23,多云,西北风 2级,,
海口,2022-10-17 星期一 ,30,24,多云,北风 2级,,
海口,2022-10-18 星期二 ,24,17,中雨,东北风 5级,,
海口,2022-10-19 星期三 ,22,19,多云,东北风 4级,,
海口,2022-10-20 星期四 ,24,22,暴雨,东风 3级,,
海口,2022-10-21 星期五 ,27,22,多云,东风 1级,,
海口,2022-10-22 星期六 ,28,20,多云,东风 2级,,
海口,2022-10-23 星期日 ,30,22,雾,东风 1级,,
海口,2022-10-24 星期一 ,26,23,小雨,东风 3级,,
海口,2022-10-25 星期二 ,27,22,多云,东风 2级,,
海口,2022-10-26 星期三 ,28,22,多云,东风 2级,,
海口,2022-10-27 星期四 ,27,21,多云,东风 2级,,
海口,2022-10-28 星期五 ,27,21,多云,东风 2级,,
海口,2022-10-29 星期六 ,27,21,多云,东风 1级,,
海口,2022-10-30 星期日 ,27,21,多云,西北风 2级,,
海口,2022-10-31 星期一 ,26,21,多云,北风 3级,,
海口,2022-11-01 星期二 ,27,22,多云,西北风 2级,,
海口,2022-11-02 星期三 ,25,20,多云,北风 2级,,
海口,2022-11-03 星期四 ,24,22,多云,北风 1级,,
海口,2022-11-04 星期五 ,24,21,多云,东北风 2级,,
海口,2022-11-05 星期六 ,22,21,小雨,东北风 3级,,
海口,2022-11-06 星期日 ,24,21,多云,东风 2级,,
海口,2022-11-07 星期一 ,23,21,多云,东北风 3级,,
海口,2022-11-08 星期二 ,23,22,小雨,东北风 2级,,
海口,2022-11-09 星期三 ,24,21,多云,东风 2级,,
海口,2022-11-10 星期四 ,26,21,多云,东风 2级,,
海口,2022-11-11 星期五 ,27,21,多云,东风 2级,,
海口,2022-11-12 星期六 ,26,23,雾,东风 2级,,
海口,2022-11-13 星期日 ,27,23,多云,东风 2级,,
海口,2022-11-14 星期一 ,27,23,多云,东风 2级,,
海口,2022-11-15 星期二 ,28,23,多云,东风 2级,,
海口,2022-11-16 星期三 ,29,23,多云,东风 2级,,
海口,2022-11-17 星期四 ,29,23,多云,东风 3级,,
海口,2022-11-18 星期五 ,28,23,多云,东风 3级,,
海口,2022-11-19 星期六 ,26,24,多云,东风 2级,,
海口,2022-11-20 星期日 ,26,23,多云,东风 2级,,
海口,2022-11-21 星期一 ,24,23,小雨,东风 2级,,
海口,2022-11-22 星期二 ,26,24,暴雨,东风 1级,,
海口,2022-11-23 星期三 ,27,24,中雨,东风 2级,,
海口,2022-11-24 星期四 ,30,24,中雨,东南风 3级,,
海口,2022-11-25 星期五 ,28,24,小雨,东风 2级,,
海口,2022-11-26 星期六 ,28,24,多云,东风 3级,,
海口,2022-11-27 星期日 ,29,24,多云,东南风 2级,,
海口,2022-11-28 星期一 ,31,24,多云,东南风 2级,,
海口,2022-11-29 星期二 ,32,23,多云,东南风 3级,,
海口,2022-11-30 星期三 ,28,19,多云,东风 3级,,
海口,2022-12-01 星期四 ,20,15,小雨,北风 3级,,
海口,2022-12-02 星期五 ,19,12,小雨,东北风 1级,,
海口,2022-12-03 星期六 ,18,16,小雨,东北风 3级,,
海口,2022-12-04 星期日 ,21,16,雾,东北风 2级,,
海口,2022-12-05 星期一 ,17,15,多云,东北风 3级,,
海口,2022-12-06 星期二 ,18,17,多云,东北风 2级,,
海口,2022-12-07 星期三 ,20,17,多云,东风 2级,,
海口,2022-12-08 星期四 ,22,19,多云,东北风 2级,,
海口,2022-12-09 星期五 ,23,16,雾,东风 1级,,
海口,2022-12-10 星期六 ,22,16,多云,东北风 2级,,
海口,2022-12-11 星期日 ,21,14,多云,东北风 2级,,
海口,2022-12-12 星期一 ,20,14,晴,东北风 3级,,
海口,2022-12-13 星期二 ,20,14,晴,东北风 2级,,
海口,2022-12-14 星期三 ,19,15,多云,东北风 1级,,
海口,2022-12-15 星期四 ,20,17,多云,东风 1级,,
海口,2022-12-16 星期五 ,19,15,小雨,东北风 2级,,
海口,2022-12-17 星期六 ,14,11,小雨,东北风 3级,,
海口,2022-12-18 星期日 ,15,11,多云,南风 1级,,
海口,2022-12-19 星期一 ,18,14,多云,东风 2级,,
海口,2022-12-20 星期二 ,19,15,雾,东北风 2级,,
海口,2022-12-21 星期三 ,20,14,多云,东风 1级,,
海口,2022-12-22 星期四 ,20,13,晴,东风 1级,,
海口,2022-12-23 星期五 ,21,14,晴,东风 3级,,
海口,2022-12-24 星期六 ,21,15,晴,东风 3级,,
海口,2022-12-25 星期日 ,21,16,多云,东风 2级,,
海口,2022-12-26 星期一 ,22,16,多云,东风 2级,,
海口,2022-12-27 星期二 ,22,15,多云,东风 3级,,
海口,2022-12-28 星期三 ,22,15,多云,东风 3级,,
海口,2022-12-29 星期四 ,18,14,多云,北风 3级,,
海口,2022-12-30 星期五 ,17,13,雾,东风 2级,,
海口,2022-12-31 星期六 ,18,13,晴,东北风 2级,,
杭州,2022-01-01 星期六 ,7,0,晴,南风 2级,,
杭州,2022-01-02 星期日 ,12,2,晴,北风 2级,,
杭州,2022-01-03 星期一 ,15,4,晴,西风 0级,,
杭州,2022-01-04 星期二 ,12,7,多云,东北风 2级,,
杭州,2022-01-05 星期三 ,10,6,多云,北风 3级,,
杭州,2022-01-06 星期四 ,8,4,多云,北风 2级,,
杭州,2022-01-07 星期五 ,9,3,阴,西北风 2级,,
杭州,2022-01-08 星期六 ,9,5,阴,东北风 2级,,
杭州,2022-01-09 星期日 ,6,4,阴,西风 1级,,
杭州,2022-01-10 星期一 ,9,3,小雨,北风 3级,,
杭州,2022-01-11 星期二 ,8,0,晴,北风 0级,,
杭州,2022-01-12 星期三 ,9,1,多云,北风 1级,,
杭州,2022-01-13 星期四 ,7,-1,晴,东风 1级,,
杭州,2022-01-14 星期五 ,6,2,阴,西南风 2级,,
杭州,2022-01-15 星期六 ,12,5,阴,西北风 1级,,
杭州,2022-01-16 星期日 ,11,5,阴,东北风 3级,,
杭州,2022-01-17 星期一 ,10,4,阴,东风 2级,,
杭州,2022-01-18 星期二 ,12,5,晴,东风 1级,,
杭州,2022-01-19 星期三 ,10,5,晴,北风 1级,,
杭州,2022-01-20 星期四 ,8,5,阴,东风 3级,,
杭州,2022-01-21 星期五 ,9,6,阴,东风 2级,,
杭州,2022-01-22 星期六 ,2,-6,多云,北风 1级,,
杭州,2022-01-23 星期日 ,11,9,小雨,西北风 2级,,
杭州,2022-01-24 星期一 ,7,5,阴,西北风 2级,,
杭州,2022-01-25 星期二 ,6,4,小雨,东北风 2级,,
杭州,2022-01-26 星期三 ,7,5,小雨,东北风 1级,,
杭州,2022-01-27 星期四 ,6,5,小雨,北风 2级,,
杭州,2022-01-28 星期五 ,2,1,小雪,北风 2级,,
杭州,2022-01-29 星期六 ,7,-3,阴,西南风 1级,,
杭州,2022-01-30 星期日 ,6,0,多云,西北风 1级,,
杭州,2022-01-31 星期一 ,7,0,阴,西北风 1级,,
杭州,2022-02-01 星期二 ,5,2,小雨,东北风 1级,,
杭州,2022-02-02 星期三 ,3,1,小雨,西北风 1级,,
杭州,2022-02-03 星期四 ,3,1,雨夹雪,东北风 2级,,
杭州,2022-02-04 星期五 ,7,0,小雨,西北风 1级,,
杭州,2022-02-05 星期六 ,6,-1,雨夹雪,北风 3级,,
杭州,2022-02-06 星期日 ,5,2,多云,东北风 2级,,
杭州,2022-02-07 星期一 ,4,0,中雨,西北风 2级,,
杭州,2022-02-08 星期二 ,3,2,雨夹雪,西北风 2级,,
杭州,2022-02-09 星期三 ,4,3,小雨,西风 2级,,
杭州,2022-02-10 星期四 ,7,4,雾,东北风 2级,,
杭州,2022-02-11 星期五 ,7,5,中雨,东风 2级,,
杭州,2022-02-12 星期六 ,6,5,小雨,北风 2级,,
杭州,2022-02-13 星期日 ,7,3,小雨,西北风 2级,,
杭州,2022-02-14 星期一 ,10,3,多云,东北风 1级,,
杭州,2022-02-15 星期二 ,8,3,雾,东风 2级,,
杭州,2022-02-16 星期三 ,8,1,雾,东风 3级,,
杭州,2022-02-17 星期四 ,3,1,小雪,东风 2级,,
杭州,2022-02-18 星期五 ,4,2,中雨,北风 2级,,
杭州,2022-02-19 星期六 ,5,-1,多云,北风 2级,,
杭州,2022-02-20 星期日 ,4,-1,多云,西南风 2级,,
杭州,2022-02-21 星期一 ,8,1,多云,东风 1级,,
杭州,2022-02-22 星期二 ,7,0,阴,东南风 2级,,
杭州,2022-02-23 星期三 ,8,-2,小雨,东风 2级,,
杭州,2022-02-24 星期四 ,10,0,雾,东南风 2级,,
杭州,2022-02-25 星期五 ,13,3,雾,东风 2级,,
杭州,2022-02-26 星期六 ,18,5,雾,西风 1级,,
杭州,2022-02-27 星期日 ,16,8,雾,东北风 2级,,
杭州,2022-02-28 星期一 ,24,11,雾,西南风 2级,,
杭州,2022-03-01 星期二 ,21,8,阴,西北风 2级,,
杭州,2022-03-02 星期三 ,17,7,晴,东风 1级,,
杭州,2022-03-03 星期四 ,20,8,晴,东南风 2级,,
杭州,2022-03-04 星期五 ,12,-5,晴,北风 2级,,
杭州,2022-03-05 星期六 ,11,7,阴,东风 1级,,
杭州,2022-03-06 星期日 ,11,5,小雨,东风 2级,,
杭州,2022-03-07 星期一 ,19,4,晴,西南风 1级,,
杭州,2022-03-08 星期二 ,20,8,晴,西南风 1级,,
杭州,2022-03-09 星期三 ,22,10,晴,东南风 2级,,
杭州,2022-03-10 星期四 ,23,8,晴,南风 2级,,
杭州,2022-03-11 星期五 ,24,11,晴,东风 2级,,
杭州,2022-03-12 星期六 ,27,16,多云,南风 2级,,
杭州,2022-03-13 星期日 ,25,16,多云,东风 1级,,
杭州,2022-03-14 星期一 ,28,11,阴,东北风 3级,,
杭州,2022-03-15 星期二 ,25,14,晴,东风 3级,,
杭州,2022-03-16 星期三 ,29,16,阴,东南风 1级,,
杭州,2022-03-17 星期四 ,24,8,多云,西北风 3级,,
杭州,2022-03-18 星期五 ,15,7,多云,东南风 1级,,
杭州,2022-03-19 星期六 ,14,8,阴,东北风 3级,,
杭州,2022-03-20 星期日 ,9,6,小雨到中雨,东北风 2级,,
杭州,2022-03-21 星期一 ,10,7,小雨到中雨,东北风 4级,,
杭州,2022-03-22 星期二 ,9,6,多云,东北风 2级,,
杭州,2022-03-23 星期三 ,15,5,阴,南风 1级,,
杭州,2022-03-24 星期四 ,20,11,多云,东南风 3级,,
杭州,2022-03-25 星期五 ,21,13,小雨到中雨,西北风 2级,,
杭州,2022-03-26 星期六 ,17,11,阴,西北风 2级,,
杭州,2022-03-27 星期日 ,16,9,多云,东北风 2级,,
杭州,2022-03-28 星期一 ,16,9,多云,东风 1级,,
杭州,2022-03-29 星期二 ,21,11,多云,西南风 2级,,
杭州,2022-03-30 星期三 ,24,13,小雨到中雨,东北风 2级,,
杭州,2022-03-31 星期四 ,15,8,小雨到中雨,北风 2级,,
杭州,2022-04-01 星期五 ,13,3,多云,北风 1级,,
杭州,2022-04-02 星期六 ,15,6,多云,东北风 1级,,
杭州,2022-04-03 星期日 ,17,7,晴,东风 3级,,
杭州,2022-04-04 星期一 ,17,10,多云,东风 3级,,
杭州,2022-04-05 星期二 ,19,9,多云,东风 1级,,
杭州,2022-04-06 星期三 ,24,11,多云,东南风 2级,,
杭州,2022-04-07 星期四 ,27,13,晴,东风 1级,,
杭州,2022-04-08 星期五 ,29,13,晴,南风 2级,,
杭州,2022-04-09 星期六 ,30,16,多云,东南风 2级,,
杭州,2022-04-10 星期日 ,29,17,晴,西南风 2级,,
杭州,2022-04-11 星期一 ,31,19,晴,东南风 2级,,
杭州,2022-04-12 星期二 ,34,19,多云,东北风 2级,,
杭州,2022-04-13 星期三 ,16,12,小雨到中雨,西北风 2级,,
杭州,2022-04-14 星期四 ,18,12,阴,北风 2级,,
杭州,2022-04-15 星期五 ,18,11,多云,北风 3级,,
杭州,2022-04-16 星期六 ,14,9,多云,西南风 2级,,
杭州,2022-04-17 星期日 ,18,12,多云,东风 3级,,
杭州,2022-04-18 星期一 ,19,12,多云,西南风 1级,,
杭州,2022-04-19 星期二 ,24,13,多云,北风 1级,,
杭州,2022-04-20 星期三 ,26,15,小雨,西风 1级,,
杭州,2022-04-21 星期四 ,28,15,多云,南风 2级,,
杭州,2022-04-22 星期五 ,28,19,小雨,东风 2级,,
杭州,2022-04-23 星期六 ,22,18,多云,东南风 2级,,
杭州,2022-04-24 星期日 ,25,17,多云,东风 3级,,
杭州,2022-04-25 星期一 ,29,21,小雨,西南风 2级,,
杭州,2022-04-26 星期二 ,25,16,阴,北风 1级,,
杭州,2022-04-27 星期三 ,22,14,多云,东风 3级,,
杭州,2022-04-28 星期四 ,21,13,小雨,东北风 2级,,
杭州,2022-04-29 星期五 ,17,11,多云,东北风 1级,,
杭州,2022-04-30 星期六 ,17,12,阴,西北风 1级,,
杭州,2022-05-01 星期日 ,19,12,阴,东北风 2级,,
杭州,2022-05-02 星期一 ,24,13,多云,东南风 1级,,
杭州,2022-05-03 星期二 ,27,14,多云,南风 1级,,
杭州,2022-05-04 星期三 ,28,14,晴,东风 3级,,
杭州,2022-05-05 星期四 ,28,15,晴,北风 2级,,
杭州,2022-05-06 星期五 ,30,18,晴,北风 1级,,
杭州,2022-05-07 星期六 ,29,18,多云,东风 3级,,
杭州,2022-05-08 星期日 ,25,16,多云,东北风 2级,,
杭州,2022-05-09 星期一 ,20,16,多云,东北风 1级,,
杭州,2022-05-10 星期二 ,22,17,阴,东北风 1级,,
杭州,2022-05-11 星期三 ,22,17,多云,东风 1级,,
杭州,2022-05-12 星期四 ,20,17,小雨,东北风 2级,,
杭州,2022-05-13 星期五 ,19,13,多云,东北风 1级,,
杭州,2022-05-14 星期六 ,21,14,多云,北风 3级,,
杭州,2022-05-15 星期日 ,19,14,多云,南风 3级,,
杭州,2022-05-16 星期一 ,25,14,多云,南风 2级,,
杭州,2022-05-17 星期二 ,28,15,多云,南风 2级,,
杭州,2022-05-18 星期三 ,28,17,多云,东风 2级,,
杭州,2022-05-19 星期四 ,23,17,小雨,东北风 2级,,
杭州,2022-05-20 星期五 ,29,15,晴,西南风 2级,,
杭州,2022-05-21 星期六 ,26,17,多云,东风 1级,,
杭州,2022-05-22 星期日 ,29,19,多云,东南风 1级,,
杭州,2022-05-23 星期一 ,23,17,多云,东风 2级,,
杭州,2022-05-24 星期二 ,25,18,阴,东北风 2级,,
杭州,2022-05-25 星期三 ,29,19,多云,东北风 3级,,
杭州,2022-05-26 星期四 ,26,18,多云,南风 1级,,
杭州,2022-05-27 星期五 ,29,20,阴,东风 1级,,
杭州,2022-05-28 星期六 ,23,20,小雨,东南风 1级,,
杭州,2022-05-29 星期日 ,25,20,阴,西南风 2级,,
杭州,2022-05-30 星期一 ,29,21,阴,东北风 2级,,
杭州,2022-05-31 星期二 ,29,21,多云,东风 2级,,
杭州,2022-06-01 星期三 ,30,22,小雨,西南风 2级,,
杭州,2022-06-02 星期四 ,30,22,晴,东风 3级,,
杭州,2022-06-03 星期五 ,27,22,多云,东风 2级,,
杭州,2022-06-04 星期六 ,30,24,多云,南风 2级,,
杭州,2022-06-05 星期日 ,25,20,多云,西风 1级,,
杭州,2022-06-06 星期一 ,32,22,多云,西南风 3级,,
杭州,2022-06-07 星期二 ,29,20,晴,东风 1级,,
杭州,2022-06-08 星期三 ,30,20,多云,东风 2级,,
杭州,2022-06-09 星期四 ,32,22,多云,东南风 1级,,
杭州,2022-06-10 星期五 ,23,18,多云,东北风 2级,,
杭州,2022-06-11 星期六 ,24,13,多云,东风 2级,,
杭州,2022-06-12 星期日 ,23,20,小雨,东南风 2级,,
杭州,2022-06-13 星期一 ,35,18,多云,西南风 4级,,
杭州,2022-06-14 星期二 ,31,20,多云,东风 1级,,
杭州,2022-06-15 星期三 ,32,22,多云,东风 2级,,
杭州,2022-06-16 星期四 ,34,23,多云,南风 2级,,
杭州,2022-06-17 星期五 ,33,23,多云,东南风 2级,,
杭州,2022-06-18 星期六 ,33,24,多云,东风 2级,,
杭州,2022-06-19 星期日 ,30,23,多云,南风 1级,,
杭州,2022-06-20 星期一 ,30,23,多云,西南风 3级,,
杭州,2022-06-21 星期二 ,30,24,多云,东南风 2级,,
杭州,2022-06-22 星期三 ,33,25,晴,西南风 2级,,
杭州,2022-06-23 星期四 ,36,31,多云,西南风 2级,,
杭州,2022-06-24 星期五 ,31,25,多云,西南风 1级,,
杭州,2022-06-25 星期六 ,33,25,多云,南风 1级,,
杭州,2022-06-26 星期日 ,35,27,多云,南风 2级,,
